2026-01-05 10:54:11 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - Element is displayed : Element with id : Admin
2026-01-05 10:54:11 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - clicked an element -->Element with id : manda user
2026-01-05 10:54:17 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - clicked an element -->Element with id : Logout
2026-01-05 10:54:19 [TestNG-test-OranegHRMTest-3] INFO  BaseClass - WebDriver instance is closed
2026-01-05 10:56:02 [main] INFO  BaseClass - config.properties file loaded
2026-01-05 10:56:04 [TestNG-tests-1] INFO  BaseClass - ChromeDriver instance is created
2026-01-05 10:56:12 [TestNG-tests-1] INFO  BaseClass - WedDriver initiliazed and Browser maximized
2026-01-05 10:56:12 [TestNG-tests-1] WARN  BaseClass - warn message
2026-01-05 10:56:12 [TestNG-tests-1] INFO  BaseClass - WebDriver instance is created
2026-01-05 10:56:12 [TestNG-tests-1] INFO  BaseClass - Action Driver is initialized for thread : 35
2026-01-05 10:56:12 [TestNG-tests-1] INFO  BaseClass - WebDriver instance is closed
2026-01-05 10:56:14 [TestNG-tests-1] INFO  BaseClass - ChromeDriver instance is created
2026-01-05 10:56:23 [TestNG-tests-1] INFO  BaseClass - WedDriver initiliazed and Browser maximized
2026-01-05 10:56:23 [TestNG-tests-1] WARN  BaseClass - warn message
2026-01-05 10:56:23 [TestNG-tests-1] INFO  BaseClass - WebDriver instance is created
2026-01-05 10:56:23 [TestNG-tests-1] INFO  BaseClass - Action Driver is initialized for thread : 35
2026-01-05 10:56:23 [TestNG-tests-1] INFO  BaseClass - WebDriver instance is closed
2026-01-05 10:56:25 [TestNG-tests-1] INFO  BaseClass - ChromeDriver instance is created
2026-01-05 10:56:32 [TestNG-tests-1] INFO  BaseClass - WedDriver initiliazed and Browser maximized
2026-01-05 10:56:32 [TestNG-tests-1] WARN  BaseClass - warn message
2026-01-05 10:56:32 [TestNG-tests-1] INFO  BaseClass - WebDriver instance is created
2026-01-05 10:56:32 [TestNG-tests-1] INFO  BaseClass - Action Driver is initialized for thread : 35
2026-01-05 10:56:32 [TestNG-tests-1] INFO  BaseClass - Entered text : Element with name : username Admin
2026-01-05 10:56:33 [TestNG-tests-1] INFO  BaseClass - Entered text : Element with name : password invalid
2026-01-05 10:56:33 [TestNG-tests-1] INFO  BaseClass - clicked an element -->Element with id : Login
2026-01-05 10:56:37 [TestNG-tests-1] INFO  BaseClass - WebDriver instance is closed
2026-01-05 10:56:39 [TestNG-tests-1] INFO  BaseClass - ChromeDriver instance is created
2026-01-05 10:56:46 [TestNG-tests-1] INFO  BaseClass - WedDriver initiliazed and Browser maximized
2026-01-05 10:56:46 [TestNG-tests-1] WARN  BaseClass - warn message
2026-01-05 10:56:46 [TestNG-tests-1] INFO  BaseClass - WebDriver instance is created
2026-01-05 10:56:46 [TestNG-tests-1] INFO  BaseClass - Action Driver is initialized for thread : 35
2026-01-05 10:56:46 [TestNG-tests-1] INFO  BaseClass - Entered text : Element with name : username Admin
